Symbol,Date,Open,High,Low,Close,Volume
GBPBDT,14-Jun-2016,109.03,109.11,109.03,109.11,0
GBPBGN,14-Jun-2016,2.4504,2.4528,2.4495,2.4528,0
GBPBHD,14-Jun-2016,0.5322,0.5322,0.528,0.5282,0
GBPBIF,14-Jun-2016,2187.7,2187.7,2176.8,2176.8,0
GBPBMD,14-Jun-2016,1.4203,1.4212,1.4098,1.411,0
GBPBND,14-Jun-2016,1.8884,1.8904,1.8884,1.8904,0
GBPBRL,14-Jun-2016,4.9377,4.9383,4.9029,4.9034,0
GBPBWP,14-Jun-2016,15.402,15.494,15.402,15.494,0
GBPCAD,14-Jun-2016,1.8225,1.8228,1.8111,1.8146,0
GBPCHF,14-Jun-2016,1.368,1.369,1.3572,1.3605,0
GBPCLP,14-Jun-2016,970.62,972.17,965.26,970.18,0
GBPCNH,14-Jun-2016,9.371,9.379,9.308,9.331,0
GBPCNY,14-Jun-2016,9.331,9.343,9.289,9.295,0
